receipt_no,trx_date,product_name,qty,subtotal,payment_method
DOM-VAR-202511-1180,"2025-11-27 09:16:00",Chocolate,3,216000,CASH
DOM-VAR-202511-1180,"2025-11-27 09:16:00",Muppet,1,100000,CASH
DOM-VAR-202511-1181,"2025-11-11 13:07:00","Espresso On The Rock",1,66000,QRIS
DOM-VAR-202511-1181,"2025-11-11 13:07:00","DOM's Original",3,198000,QRIS
DOM-VAR-202511-1182,"2025-11-15 21:47:00","Matcha Green Tea",1,100000,QRIS
DOM-VAR-202511-1183,"2025-11-18 11:08:00",Muppet,1,100000,QRIS
DOM-VAR-202511-1183,"2025-11-18 11:08:00","Tropical Punch",1,82000,QRIS
DOM-VAR-202511-1184,"2025-11-07 13:57:00","Beef Aglio Olio",3,252000,DEBIT
DOM-VAR-202511-1185,"2025-11-05 17:31:00","Hazelnut Latte",3,252000,QRIS
DOM-VAR-202511-1185,"2025-11-05 17:31:00","Hazelnut Latte",3,252000,QRIS
DOM-VAR-202511-1186,"2025-11-02 15:59:00",Americano,3,156000,DEBIT
DOM-VAR-202511-1187,"2025-11-01 16:28:00","Ham Spaghetti Brulee",2,200000,CASH
DOM-VAR-202511-1188,"2025-11-20 11:49:00","Choco Loco",2,168000,DEBIT
DOM-VAR-202511-1189,"2025-11-06 20:03:00","Roti Bakar",2,104000,CASH
DOM-VAR-202511-1190,"2025-11-01 16:26:00","DOMS Wings",3,234000,QRIS
DOM-VAR-202511-1191,"2025-11-08 20:12:00","Salted Caramel Macchiato",1,96000,DEBIT
DOM-VAR-202511-1191,"2025-11-08 20:12:00","Espresso On The Rock",3,198000,DEBIT
DOM-VAR-202511-1192,"2025-11-08 10:35:00","Lychee Tea",2,132000,DEBIT
DOM-VAR-202511-1192,"2025-11-08 10:35:00","Beef Aglio Olio",2,168000,DEBIT
DOM-VAR-202511-1193,"2025-11-22 16:47:00","Spaghetti Carbonara",3,276000,QRIS
DOM-VAR-202511-1193,"2025-11-22 16:47:00","Hazelnut Latte",2,168000,QRIS
DOM-VAR-202511-1194,"2025-11-14 18:18:00","Ham Spaghetti Brulee",1,100000,CASH
DOM-VAR-202511-1194,"2025-11-14 18:18:00","Oriental Fried Rice",2,168000,CASH
DOM-VAR-202511-1195,"2025-11-07 17:33:00","Mayo Karaage Rice",3,312000,QRIS
DOM-VAR-202511-1195,"2025-11-07 17:33:00",Chocolate,3,216000,QRIS
DOM-VAR-202511-1196,"2025-11-05 19:39:00","Espresso On The Rock",2,132000,DEBIT
DOM-VAR-202511-1196,"2025-11-05 19:39:00","DOM's Original",2,132000,DEBIT
DOM-VAR-202511-1197,"2025-11-10 15:41:00","Kampoeng Fried Rice",2,168000,DEBIT
DOM-VAR-202511-1198,"2025-11-01 18:36:00","Churro Bites",2,132000,CASH
DOM-VAR-202511-1199,"2025-11-27 17:46:00","Scottish Latte",3,252000,CASH
DOM-VAR-202511-1199,"2025-11-27 17:46:00","Oriental Fried Rice",3,252000,CASH
DOM-VAR-202511-1200,"2025-11-17 19:18:00","Bloody Mary",3,246000,CASH
DOM-VAR-202511-1201,"2025-11-28 21:33:00","Lemon Tea",2,132000,QRIS
DOM-VAR-202511-1202,"2025-11-16 19:22:00","Cheese Croquette Balls",2,132000,DEBIT
DOM-VAR-202511-1202,"2025-11-16 19:22:00","Roti Bakar",1,52000,DEBIT
DOM-VAR-202511-1203,"2025-11-04 21:26:00","Red Velvet",3,222000,DEBIT
DOM-VAR-202511-1203,"2025-11-04 21:26:00","Sunset Sangria",2,164000,DEBIT
DOM-VAR-202511-1204,"2025-11-09 15:00:00","Candy Cane",2,204000,QRIS
DOM-VAR-202511-1204,"2025-11-09 15:00:00","Mayo Karaage Rice",1,104000,QRIS
DOM-VAR-202511-1205,"2025-11-08 19:41:00","Choco Loco",2,168000,CASH
DOM-VAR-202511-1205,"2025-11-08 19:41:00","Roti Bakar",3,156000,CASH
DOM-VAR-202511-1206,"2025-11-12 18:50:00","Mr. P! Nuts",3,306000,DEBIT
DOM-VAR-202511-1207,"2025-11-01 09:14:00","Bloody Mary",1,82000,CASH
DOM-VAR-202511-1208,"2025-11-16 19:40:00","French Fries & Sausage",3,198000,QRIS
DOM-VAR-202511-1208,"2025-11-16 19:40:00","Double Shaken Espresso",2,152000,QRIS
DOM-VAR-202511-1209,"2025-11-27 20:00:00","Bloody Mary",2,164000,DEBIT
DOM-VAR-202511-1209,"2025-11-27 20:00:00","Chick N' Matah Rice",2,184000,DEBIT
DOM-VAR-202511-1210,"2025-11-26 09:32:00","Bang Nana Yoghurt",3,312000,QRIS
DOM-VAR-202511-1211,"2025-11-24 12:27:00","Sub's Choice",2,184000,QRIS
DOM-VAR-202511-1211,"2025-11-24 12:27:00","Kampoeng Fried Rice",3,252000,QRIS
DOM-VAR-202511-1212,"2025-11-05 09:07:00","Oriental Fried Rice",3,252000,DEBIT
DOM-VAR-202511-1213,"2025-11-18 17:45:00","Mayo Karaage Rice",3,312000,DEBIT
DOM-VAR-202511-1213,"2025-11-18 17:45:00","Taro Latte With Egg Pudding",1,84000,DEBIT
DOM-VAR-202511-1214,"2025-11-06 21:19:00","Taro Latte With Egg Pudding",2,168000,CASH
DOM-VAR-202511-1215,"2025-11-24 11:24:00","Sunset Sangria",2,164000,QRIS
DOM-VAR-202511-1216,"2025-11-22 17:19:00","Salted Caramel Macchiato",1,96000,CASH
DOM-VAR-202511-1216,"2025-11-22 17:19:00","Salted Egg Pop Chicken",3,354000,CASH
DOM-VAR-202511-1217,"2025-11-07 12:12:00","Roti Bakar",1,52000,CASH
DOM-VAR-202511-1217,"2025-11-07 12:12:00",Muppet,1,100000,CASH
DOM-VAR-202511-1218,"2025-11-06 11:02:00","Roti Bakar",3,156000,CASH
DOM-VAR-202511-1219,"2025-11-12 11:07:00","Mayo Karaage Rice",2,208000,CASH
DOM-VAR-202511-1219,"2025-11-12 11:07:00","Violet Kalamansi",3,222000,CASH
DOM-VAR-202511-1220,"2025-11-20 13:47:00","Al Fresco Nachos",1,78000,DEBIT
DOM-VAR-202511-1221,"2025-11-03 15:16:00","French Fries & Sausage",2,132000,DEBIT
DOM-VAR-202512-1222,"2025-12-18 13:21:00","Choco Loco",2,65000,DEBIT
DOM-VAR-202512-1223,"2025-12-27 21:22:00","Mr. P! Nuts",1,39500,DEBIT
DOM-VAR-202512-1223,"2025-12-27 21:22:00","Pisang Gorengnya DOM",1,26500,DEBIT
DOM-VAR-202512-1224,"2025-12-09 19:25:00","Cheese Croquette Balls",3,76500,CASH
DOM-VAR-202512-1224,"2025-12-09 19:25:00","Ham Spaghetti Brulee",2,77000,CASH
DOM-VAR-202512-1225,"2025-12-26 20:14:00",Saltovino,3,102000,QRIS
DOM-VAR-202512-1225,"2025-12-26 20:14:00","Caramel Latte",3,97000,QRIS
DOM-VAR-202512-1226,"2025-12-11 20:06:00",Americano,1,20000,QRIS
DOM-VAR-202512-1227,"2025-12-24 12:23:00","Lemon Tea",2,51000,DEBIT
DOM-VAR-202512-1227,"2025-12-24 12:23:00","Spaghetti Carbonara",1,35500,DEBIT
DOM-VAR-202512-1228,"2025-12-14 09:25:00","Strawberry Tea",2,51000,CASH
DOM-VAR-202512-1229,"2025-12-22 12:19:00","Caramel Latte",1,32500,DEBIT
DOM-VAR-202512-1229,"2025-12-22 12:19:00","Pisang Gorengnya DOM",2,52500,DEBIT
DOM-VAR-202512-1230,"2025-12-26 11:56:00",Saltovino,1,34000,CASH
DOM-VAR-202512-1231,"2025-12-06 11:25:00","Matcha Green Tea",3,115500,DEBIT
DOM-VAR-202512-1232,"2025-12-28 14:38:00","Candy Cane",1,39500,QRIS
DOM-VAR-202512-1232,"2025-12-28 14:38:00","Hazelnut Latte",1,32500,QRIS
DOM-VAR-202512-1233,"2025-12-09 10:42:00","Strawberry Tea",2,51000,CASH
DOM-VAR-202512-1234,"2025-12-11 14:48:00","Beef Aglio Olio",2,65000,CASH
DOM-VAR-202512-1234,"2025-12-11 14:48:00","Spaghetti Carbonara",2,71000,CASH
DOM-VAR-202512-1235,"2025-12-22 13:39:00","Salted Egg Pop Chicken",3,136500,DEBIT
DOM-VAR-202512-1235,"2025-12-22 13:39:00","Bloody Mary",2,63500,DEBIT
DOM-VAR-202512-1236,"2025-12-01 18:17:00","Chick N' Matah Rice",1,35500,QRIS
DOM-VAR-202512-1237,"2025-12-08 21:28:00","Al Fresco Nachos",1,30000,CASH
DOM-VAR-202512-1238,"2025-12-04 10:08:00","Lychee Tea",1,25500,DEBIT
DOM-VAR-202512-1239,"2025-12-24 14:31:00","Violet Kalamansi",1,28500,CASH
DOM-VAR-202512-1239,"2025-12-24 14:31:00","Ham Spaghetti Brulee",2,77000,CASH
DOM-VAR-202512-1240,"2025-12-12 21:52:00","Bloody Mary",1,32000,QRIS
DOM-VAR-202512-1240,"2025-12-12 21:52:00","French Fries & Sausage",3,76500,QRIS
DOM-VAR-202512-1241,"2025-12-19 15:15:00","Espresso On The Rock",2,51000,DEBIT
DOM-VAR-202512-1242,"2025-12-26 21:04:00","Spaghetti Bolognese",3,97000,QRIS
DOM-VAR-202512-1242,"2025-12-26 21:04:00","Oriental Fried Rice",3,97000,QRIS
DOM-VAR-202512-1243,"2025-12-14 19:19:00","Spaghetti Carbonara",1,35500,CASH
DOM-VAR-202512-1243,"2025-12-14 19:19:00","Taro Latte With Egg Pudding",2,65000,CASH
DOM-VAR-202512-1244,"2025-12-02 14:18:00","Taro Latte With Egg Pudding",2,65000,CASH
DOM-VAR-202512-1244,"2025-12-02 14:18:00",Lotus,2,77000,CASH
DOM-VAR-202512-1245,"2025-12-18 14:24:00","Bang Nana Yoghurt",2,80000,DEBIT
DOM-VAR-202512-1245,"2025-12-18 14:24:00","Lemon Tea",1,25500,DEBIT
DOM-VAR-202512-1246,"2025-12-06 11:20:00","Hazelnut Latte",2,65000,QRIS
DOM-VAR-202512-1246,"2025-12-06 11:20:00","Bloody Mary",2,63500,QRIS
DOM-VAR-202512-1247,"2025-12-28 17:39:00",Chocolate,2,55500,DEBIT
DOM-VAR-202512-1248,"2025-12-01 19:04:00","Scottish Latte",3,97000,DEBIT
DOM-VAR-202512-1249,"2025-12-09 19:44:00","Spaghetti Bolognese",2,65000,QRIS
DOM-VAR-202512-1249,"2025-12-09 19:44:00","DOMS Wings",1,30000,QRIS
DOM-VAR-202512-1250,"2025-12-08 10:12:00","Chick N' Matah Rice",2,71000,QRIS
DOM-VAR-202512-1250,"2025-12-08 10:12:00","Candy Cane",3,118000,QRIS
DOM-VAR-202512-1251,"2025-12-25 19:28:00","Mayo Karaage Rice",1,40000,QRIS
DOM-VAR-202512-1252,"2025-12-21 11:18:00","Salted Caramel Macchiato",1,37000,CASH
DOM-VAR-202512-1252,"2025-12-21 11:18:00",Americano,3,60000,CASH
DOM-VAR-202512-1253,"2025-12-05 13:21:00","Berry Berry Good!",2,77000,DEBIT
DOM-VAR-202512-1253,"2025-12-05 13:21:00","Churro Bites",1,25500,DEBIT
DOM-VAR-202512-1254,"2025-12-27 13:56:00",Muppet,2,77000,CASH
DOM-VAR-202512-1254,"2025-12-27 13:56:00","Candy Cane",1,39500,CASH
DOM-VAR-202512-1255,"2025-12-03 16:04:00","Pisang Gorengnya DOM",3,78500,CASH
DOM-VAR-202512-1256,"2025-12-24 18:35:00","Sunset Sangria",2,63500,CASH
DOM-VAR-202512-1256,"2025-12-24 18:35:00","Berry Berry Good!",2,77000,CASH
DOM-VAR-202512-1257,"2025-12-24 15:20:00","Espresso On The Rock",3,76500,CASH
DOM-VAR-202512-1258,"2025-12-26 10:04:00","Berry Berry Good!",3,115500,DEBIT
DOM-VAR-202512-1259,"2025-12-04 18:37:00","Berry Berry Good!",2,77000,DEBIT
DOM-VAR-202512-1259,"2025-12-04 18:37:00","Roti Bakar",3,60000,DEBIT
DOM-VAR-202512-1260,"2025-12-21 20:47:00","Espresso On The Rock",3,76500,CASH
DOM-VAR-202512-1261,"2025-12-25 20:19:00","Bang Nana Yoghurt",3,120000,CASH
DOM-VAR-202512-1262,"2025-12-05 15:02:00","Spaghetti Carbonara",2,71000,DEBIT
DOM-VAR-202512-1262,"2025-12-05 15:02:00","Strawberry Tea",1,25500,DEBIT
DOM-VAR-202512-1263,"2025-12-04 14:55:00","Lemon Tea",2,51000,CASH
DOM-VAR-202512-1264,"2025-12-13 13:18:00","Kopi Latte",2,51000,QRIS
DOM-VAR-202512-1264,"2025-12-13 13:18:00","Red Velvet",2,57000,QRIS
DOM-VAR-202512-1265,"2025-12-09 13:16:00","DOMS Wings",1,30000,QRIS
DOM-VAR-202512-1265,"2025-12-09 13:16:00",Americano,2,40000,QRIS
DOM-VAR-202512-1266,"2025-12-06 18:36:00","Sunset Sangria",3,95000,DEBIT
DOM-VAR-202512-1266,"2025-12-06 18:36:00","Bloody Mary",2,63500,DEBIT
DOM-VAR-202512-1267,"2025-12-13 18:21:00","Choco Loco",3,97000,DEBIT
DOM-VAR-202512-1267,"2025-12-13 18:21:00","Double Shaken Espresso",1,29500,DEBIT
DOM-VAR-202512-1268,"2025-12-06 17:38:00","Salted Egg Pop Chicken",1,45500,DEBIT
DOM-VAR-202512-1268,"2025-12-06 17:38:00","Chick N' Matah Rice",1,35500,DEBIT
DOM-VAR-202512-1269,"2025-12-23 21:56:00","Ham Spaghetti Brulee",1,38500,DEBIT
DOM-VAR-202512-1270,"2025-12-23 20:49:00","Choco Loco",1,32500,DEBIT
DOM-VAR-202512-1271,"2025-12-19 12:45:00","Double Shaken Espresso",3,88000,DEBIT
DOM-VAR-202512-1272,"2025-12-20 14:59:00","Tropical Punch",2,63500,DEBIT
DOM-VAR-202512-1272,"2025-12-20 14:59:00","Cheese Croquette Balls",3,76500,DEBIT
DOM-VAR-202512-1273,"2025-12-27 12:34:00","Mayo Karaage Rice",2,80000,QRIS
DOM-VAR-202512-1273,"2025-12-27 12:34:00","Pisang Gorengnya DOM",1,26500,QRIS
DOM-VAR-202512-1274,"2025-12-12 13:26:00","DOMS Wings",3,90000,QRIS
DOM-VAR-202512-1274,"2025-12-12 13:26:00","Mr. P! Nuts",2,78500,QRIS
DOM-VAR-202512-1275,"2025-12-26 14:32:00","Caramel Latte",2,65000,DEBIT
DOM-VAR-202512-1276,"2025-12-03 11:10:00","Matcha Green Tea",2,77000,CASH
DOM-VAR-202512-1277,"2025-12-23 16:43:00","Cheese Croquette Balls",1,25500,CASH
DOM-VAR-202512-1277,"2025-12-23 16:43:00","Red Velvet",2,57000,CASH
DOM-VAR-202512-1278,"2025-12-23 18:23:00","Churro Bites",3,76500,DEBIT
DOM-VAR-202512-1278,"2025-12-23 18:23:00","Sub's Choice",1,35500,DEBIT
DOM-VAR-202512-1279,"2025-12-14 13:32:00","Choco Loco",3,97000,QRIS
DOM-VAR-202512-1280,"2025-12-22 19:48:00","French Fries & Sausage",2,51000,DEBIT
DOM-VAR-202512-1280,"2025-12-22 19:48:00","Kampoeng Fried Rice",1,32500,DEBIT
DOM-VAR-202512-1281,"2025-12-24 09:05:00","Caramel Latte",1,32500,DEBIT
DOM-VAR-202512-1282,"2025-12-22 13:44:00","Salted Egg Pop Chicken",2,91000,CASH
DOM-VAR-202512-1283,"2025-12-13 13:45:00","Kampoeng Fried Rice",2,65000,QRIS
DOM-VAR-202512-1284,"2025-12-12 16:20:00","Violet Kalamansi",3,85500,CASH
DOM-VAR-202512-1284,"2025-12-12 16:20:00","French Fries & Sausage",1,25500,CASH
DOM-VAR-202512-1285,"2025-12-15 17:51:00","Lychee Tea",1,25500,CASH
DOM-VAR-202512-1286,"2025-12-15 19:25:00","Berry Berry Good!",2,77000,CASH
DOM-VAR-202512-1287,"2025-12-25 14:18:00","Oriental Fried Rice",1,32500,CASH
DOM-VAR-202512-1288,"2025-12-24 20:41:00","Kampoeng Fried Rice",2,65000,DEBIT
DOM-VAR-202512-1289,"2025-12-07 13:19:00","Spaghetti Bolognese",2,65000,QRIS
DOM-VAR-202512-1289,"2025-12-07 13:19:00","Lemon Tea",3,76500,QRIS
DOM-VAR-202512-1290,"2025-12-03 10:53:00",Muppet,1,38500,QRIS
DOM-VAR-202512-1291,"2025-12-10 13:32:00","Salted Caramel Macchiato",3,111000,DEBIT
DOM-VAR-202512-1292,"2025-12-24 20:13:00","Violet Kalamansi",2,57000,QRIS
DOM-VAR-202512-1293,"2025-12-11 13:15:00","Cheese Croquette Balls",2,51000,DEBIT
DOM-VAR-202512-1293,"2025-12-11 13:15:00","Red Velvet",1,28500,DEBIT
DOM-VAR-202512-1294,"2025-12-27 21:01:00","Hazelnut Latte",2,65000,CASH
DOM-VAR-202512-1294,"2025-12-27 21:01:00","Chick N' Matah Rice",3,106500,CASH
DOM-VAR-202512-1295,"2025-12-16 15:19:00","Violet Kalamansi",3,85500,DEBIT
DOM-VAR-202512-1295,"2025-12-16 15:19:00","Lemon Tea",2,51000,DEBIT
DOM-VAR-202512-1296,"2025-12-13 09:36:00","Berry Berry Good!",3,115500,QRIS
DOM-VAR-202512-1297,"2025-12-09 15:05:00","Mayo Karaage Rice",3,120000,CASH
DOM-VAR-202512-1298,"2025-12-03 13:50:00","French Fries & Sausage",2,51000,DEBIT
DOM-VAR-202512-1298,"2025-12-03 13:50:00",Muppet,3,115500,DEBIT
DOM-VAR-202512-1299,"2025-12-17 13:40:00","Berry Berry Good!",2,77000,DEBIT
DOM-VAR-202512-1299,"2025-12-17 13:40:00","Sub's Choice",2,71000,DEBIT
DOM-VAR-202512-1300,"2025-12-13 18:07:00","Roti Bakar",3,60000,CASH
DOM-VAR-202512-1301,"2025-12-22 13:48:00","Ham Spaghetti Brulee",3,115500,DEBIT
DOM-VAR-202512-1302,"2025-12-19 16:57:00","Caramel Latte",2,65000,QRIS
DOM-VAR-202512-1303,"2025-12-09 11:26:00","Sub's Choice",3,106500,CASH
DOM-VAR-202512-1303,"2025-12-09 11:26:00","Bang Nana Yoghurt",2,80000,CASH
DOM-VAR-202512-1304,"2025-12-13 09:27:00","Kopi Latte",1,25500,CASH
DOM-VAR-202512-1304,"2025-12-13 09:27:00","Beef Aglio Olio",3,97000,CASH
DOM-VAR-202512-1305,"2025-12-09 13:05:00","Beef Aglio Olio",3,97000,QRIS
DOM-VAR-202512-1306,"2025-12-25 15:03:00","Taro Latte With Egg Pudding",3,97000,QRIS
DOM-VAR-202512-1306,"2025-12-25 15:03:00","Kampoeng Fried Rice",2,65000,QRIS
DOM-VAR-202512-1307,"2025-12-26 16:31:00","Spaghetti Bolognese",1,32500,QRIS
DOM-VAR-202512-1307,"2025-12-26 16:31:00","Beef Aglio Olio",1,32500,QRIS
DOM-VAR-202512-1308,"2025-12-02 14:16:00","Lychee Tea",1,25500,QRIS
DOM-VAR-202512-1309,"2025-12-26 15:15:00","Double Shaken Espresso",1,29500,QRIS
DOM-VAR-202512-1310,"2025-12-23 10:21:00","Cheese Croquette Balls",3,76500,CASH
DOM-VAR-202512-1310,"2025-12-23 10:21:00","Cheese Croquette Balls",2,51000,CASH
DOM-VAR-202512-1311,"2025-12-27 17:24:00","Bloody Mary",3,95000,QRIS
DOM-VAR-202512-1311,"2025-12-27 17:24:00","Matcha Green Tea",1,38500,QRIS
DOM-VAR-202512-1312,"2025-12-27 13:50:00","Ham Spaghetti Brulee",1,38500,QRIS
DOM-VAR-202512-1312,"2025-12-27 13:50:00","DOM's Original",1,25500,QRIS
DOM-VAR-202512-1313,"2025-12-14 20:28:00","Mayo Karaage Rice",2,80000,CASH
DOM-VAR-202512-1314,"2025-12-13 16:56:00","Mayo Karaage Rice",2,80000,CASH
DOM-VAR-202512-1315,"2025-12-05 16:03:00","Bang Nana Yoghurt",1,40000,QRIS
DOM-VAR-202512-1316,"2025-12-04 16:56:00","Matcha Green Tea",3,115500,QRIS
DOM-VAR-202512-1317,"2025-12-28 13:24:00","Caramel Latte",3,97000,CASH
DOM-VAR-202512-1318,"2025-12-09 13:48:00","Lemon Tea",3,76500,DEBIT
DOM-VAR-202512-1319,"2025-12-21 09:17:00","Espresso On The Rock",2,51000,CASH
DOM-VAR-202512-1319,"2025-12-21 09:17:00","Matcha Green Tea",2,77000,CASH
DOM-VAR-202512-1320,"2025-12-15 17:55:00","Kampoeng Fried Rice",2,65000,CASH
DOM-VAR-202512-1321,"2025-12-27 12:59:00",Muppet,3,115500,CASH
DOM-VAR-202512-1322,"2025-12-26 10:41:00","Choco Loco",2,65000,QRIS
DOM-VAR-202512-1323,"2025-12-07 14:50:00","Hazelnut Latte",2,65000,CASH
DOM-VAR-202512-1324,"2025-12-21 16:43:00","Hazelnut Latte",2,65000,QRIS
DOM-VAR-202512-1325,"2025-12-09 20:47:00","Scottish Latte",1,32500,QRIS
DOM-VAR-202512-1325,"2025-12-09 20:47:00","Salted Caramel Macchiato",2,74000,QRIS
DOM-VAR-202512-1326,"2025-12-06 20:27:00","French Fries & Sausage",3,76500,QRIS
DOM-VAR-202512-1327,"2025-12-15 10:17:00","Spaghetti Bolognese",3,97000,DEBIT
DOM-VAR-202512-1328,"2025-12-18 10:06:00","Lemon Tea",3,76500,DEBIT
DOM-VAR-202512-1329,"2025-12-18 09:18:00",Lotus,2,77000,CASH
DOM-VAR-202512-1330,"2025-12-16 18:37:00","Berry Berry Good!",1,38500,CASH
DOM-VAR-202512-1331,"2025-12-03 21:15:00",Americano,3,60000,CASH
DOM-VAR-202512-1332,"2025-12-13 14:56:00","Choco Loco",1,32500,DEBIT
DOM-VAR-202512-1332,"2025-12-13 14:56:00","Espresso On The Rock",2,51000,DEBIT
DOM-VAR-202601-1333,"2026-01-26 21:37:00",Lotus,1,29500,QRIS
DOM-VAR-202601-1334,"2026-01-08 09:47:00","Roti Bakar",3,46000,CASH
DOM-VAR-202601-1334,"2026-01-08 09:47:00","Beef Aglio Olio",2,49500,CASH
DOM-VAR-202601-1335,"2026-01-04 20:44:00","Taro Latte With Egg Pudding",2,49500,QRIS
DOM-VAR-202601-1335,"2026-01-04 20:44:00","Sunset Sangria",3,72500,QRIS
DOM-VAR-202601-1336,"2026-01-12 14:09:00","Pisang Gorengnya DOM",2,40000,DEBIT
DOM-VAR-202601-1337,"2026-01-14 09:45:00","Strawberry Tea",1,19500,CASH
DOM-VAR-202601-1338,"2026-01-07 09:20:00","Pisang Gorengnya DOM",3,60000,QRIS
DOM-VAR-202601-1338,"2026-01-07 09:20:00","Matcha Green Tea",2,59000,QRIS
DOM-VAR-202601-1339,"2026-01-20 10:41:00","Mayo Karaage Rice",2,61500,CASH
DOM-VAR-202601-1340,"2026-01-14 21:33:00","Berry Berry Good!",3,88500,DEBIT
DOM-VAR-202601-1340,"2026-01-14 21:33:00","Mayo Karaage Rice",2,61500,DEBIT
DOM-VAR-202601-1341,"2026-01-16 09:51:00","Mayo Karaage Rice",2,61500,CASH
DOM-VAR-202601-1341,"2026-01-16 09:51:00","Matcha Green Tea",1,29500,CASH
DOM-VAR-202601-1342,"2026-01-27 20:29:00","Espresso On The Rock",2,39000,DEBIT
DOM-VAR-202601-1343,"2026-01-13 12:31:00","Matcha Green Tea",2,59000,DEBIT
DOM-VAR-202601-1343,"2026-01-13 12:31:00","Lemon Tea",2,39000,DEBIT
DOM-VAR-202601-1344,"2026-01-11 19:51:00","Tropical Punch",3,72500,QRIS
DOM-VAR-202601-1345,"2026-01-13 15:48:00","Taro Latte With Egg Pudding",3,74500,QRIS
DOM-VAR-202601-1346,"2026-01-09 10:39:00","Roti Bakar",3,46000,CASH
DOM-VAR-202601-1346,"2026-01-09 10:39:00","Red Velvet",2,44000,CASH
DOM-VAR-202601-1347,"2026-01-26 21:46:00","Caramel Latte",3,74500,CASH
DOM-VAR-202601-1347,"2026-01-26 21:46:00","Choco Loco",2,49500,CASH
DOM-VAR-202601-1348,"2026-01-18 20:47:00","Spaghetti Bolognese",2,49500,QRIS
DOM-VAR-202601-1348,"2026-01-18 20:47:00",Lotus,1,29500,QRIS
DOM-VAR-202601-1349,"2026-01-23 13:31:00",Lotus,3,88500,QRIS
DOM-VAR-202601-1349,"2026-01-23 13:31:00","Tropical Punch",2,48500,QRIS
DOM-VAR-202601-1350,"2026-01-27 20:34:00","Choco Loco",2,49500,QRIS
DOM-VAR-202601-1350,"2026-01-27 20:34:00","Berry Berry Good!",2,59000,QRIS
DOM-VAR-202601-1351,"2026-01-03 20:07:00","Al Fresco Nachos",1,23000,QRIS
DOM-VAR-202601-1351,"2026-01-03 20:07:00","Salted Caramel Macchiato",2,56500,QRIS
DOM-VAR-202601-1352,"2026-01-09 11:45:00","Mr. P! Nuts",2,60000,CASH
DOM-VAR-202601-1352,"2026-01-09 11:45:00","Strawberry Tea",2,39000,CASH
DOM-VAR-202601-1353,"2026-01-20 11:58:00",Americano,1,15500,QRIS
DOM-VAR-202601-1353,"2026-01-20 11:58:00","Bang Nana Yoghurt",2,61500,QRIS
DOM-VAR-202601-1354,"2026-01-17 10:33:00","Berry Berry Good!",1,29500,DEBIT
DOM-VAR-202601-1355,"2026-01-15 09:11:00","DOMS Wings",3,69000,QRIS
DOM-VAR-202601-1355,"2026-01-15 09:11:00","DOM's Original",3,58500,QRIS
DOM-VAR-202601-1356,"2026-01-13 18:40:00","Lemon Tea",1,19500,QRIS
DOM-VAR-202601-1356,"2026-01-13 18:40:00","Chick N' Matah Rice",1,27500,QRIS
DOM-VAR-202601-1357,"2026-01-22 19:36:00","Violet Kalamansi",1,22000,DEBIT
DOM-VAR-202601-1357,"2026-01-22 19:36:00",Saltovino,1,26000,DEBIT
DOM-VAR-202601-1358,"2026-01-10 21:02:00","Kopi Latte",3,58500,CASH
DOM-VAR-202601-1359,"2026-01-06 20:53:00","French Fries & Sausage",1,19500,QRIS
DOM-VAR-202601-1359,"2026-01-06 20:53:00","Hazelnut Latte",3,74500,QRIS
DOM-VAR-202601-1360,"2026-01-13 18:36:00","Pisang Gorengnya DOM",3,60000,DEBIT
DOM-VAR-202601-1360,"2026-01-13 18:36:00","Taro Latte With Egg Pudding",2,49500,DEBIT
DOM-VAR-202601-1361,"2026-01-08 21:51:00","Bloody Mary",2,48500,DEBIT
DOM-VAR-202601-1362,"2026-01-20 18:00:00",Chocolate,1,21500,CASH
DOM-VAR-202601-1362,"2026-01-20 18:00:00","Churro Bites",1,19500,CASH
DOM-VAR-202601-1363,"2026-01-06 19:12:00","Choco Loco",3,74500,DEBIT
DOM-VAR-202601-1364,"2026-01-15 19:08:00","Salted Caramel Macchiato",3,85000,DEBIT
DOM-VAR-202601-1364,"2026-01-15 19:08:00","Sunset Sangria",1,24500,DEBIT
DOM-VAR-202601-1365,"2026-01-16 10:28:00","Al Fresco Nachos",3,69000,DEBIT
DOM-VAR-202601-1366,"2026-01-14 13:11:00","Sunset Sangria",1,24500,QRIS
DOM-VAR-202601-1367,"2026-01-26 14:56:00","Kopi Latte",1,19500,DEBIT
DOM-VAR-202601-1367,"2026-01-26 14:56:00","Spaghetti Carbonara",1,27500,DEBIT
DOM-VAR-202601-1368,"2026-01-26 16:21:00","Espresso On The Rock",2,39000,CASH
DOM-VAR-202601-1368,"2026-01-26 16:21:00",Americano,2,31000,CASH
DOM-VAR-202601-1369,"2026-01-09 12:31:00","Spaghetti Carbonara",2,54500,DEBIT
DOM-VAR-202601-1370,"2026-01-28 20:16:00","Tropical Punch",2,48500,DEBIT
DOM-VAR-202601-1371,"2026-01-07 17:02:00",Saltovino,3,78000,QRIS
DOM-VAR-202601-1371,"2026-01-07 17:02:00",Lotus,2,59000,QRIS
DOM-VAR-202601-1372,"2026-01-11 09:21:00","Violet Kalamansi",1,22000,DEBIT
DOM-VAR-202601-1372,"2026-01-11 09:21:00","Salted Caramel Macchiato",2,56500,DEBIT
DOM-VAR-202601-1373,"2026-01-28 21:41:00","Hazelnut Latte",1,25000,CASH
